id,pub_author,pub_year,strand_raw,strand_info,desc_stats_raw,desc_stats_ht,desc_stats_info,desc_stats_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,pre_t_mean_ht,pre_t_mean_info,pre_t_mean_CLEAN,pre_t_sd_ht,pre_t_sd_info,pre_t_sd_CLEAN,post_t_mean_ht,post_t_mean_info,post_t_mean_CLEAN,post_t_sd_ht,post_t_sd_info,post_t_sd_CLEAN,gain_t_mean_ht,gain_t_mean_info,gain_t_mean_CLEAN,gain_t_sd_ht,gain_t_sd_info,gain_t_sd_CLEAN,out_t_other_ht,out_t_other_info,out_t_other_CLEAN,n_cont_ht,n_cont_info,n_cont_ht_CLEAN,pre_c_mean_ht,pre_c_mean_info,pre_c_mean_CLEAN,pre_c_sd_ht,pre_c_sd_info,pre_c_sd_CLEAN,post_c_mean_ht,post_c_mean_info,post_c_mean_CLEAN,post_c_sd_ht,post_c_sd_info,post_c_sd_CLEAN,gain_c_mean_ht,gain_c_mean_info,gain_c_mean_CLEAN,gain_c_sd_ht,gain_c_sd_info,gain_c_sd_CLEAN,out_c_other_ht,out_c_other_info,out_c_other_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,pre_t2_mean_ht,pre_t2_mean_info,pre_t2_mean_CLEAN,pre_t2_sd_ht,pre_t2_sd_info,pre_t2_sd_CLEAN,post_t2_mean_ht,post_t2_mean_info,post_t2_mean_CLEAN,post_t2_sd_ht,post_t2_sd_info,post_t2_sd_CLEAN,gain_t2_mean_ht,gain_t2_mean_info,gain_t2_mean_CLEAN,gain_t2_sd_ht,gain_t2_sd_info,gain_t2_sd_CLEAN,out_t2_other_ht,out_t2_other_info,out_t2_other_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,pre_c2_mean_ht,pre_c2_mean_info,pre_c2_mean_CLEAN,pre_c2_sd_ht,pre_c2_sd_info,pre_c2_sd_CLEAN,post_c2_mean_ht,post_c2_mean_info,post_c2_mean_CLEAN,post_c2_sd_ht,post_c2_sd_info,post_c2_sd_CLEAN,gain_c2_mean_ht,gain_c2_mean_info,gain_c2_mean_CLEAN,gain_c2_sd_ht,gain_c2_sd_info,gain_c2_sd_CLEAN,out_c2_other_ht,out_c2_other_info,out_c2_other_CLEAN,follow_up_raw,follow_up_ht,follow_up_info,follow_up_CLEAN
47063511,Barnett (2008),2008,['Metacognition and self-regulation'],NA,['No'],"['Page 10:\n[¬s]""of pre-test scores by treatment group (Tools versus control)""\n""PPVT-III[¬e]""']",only pre-test means/SDs,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
74671364,Baumer (2005),2005,NA,NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
71090268,Bierman (2015),2015,NA,NA,['Yes'],"['Page 8:\n[¬s]""Vocabulary[¬e]""']",NA,,NA,95,,"['Page 8:\n[¬s]""41.31[¬e]""']",41.31,,"['Page 8:\n[¬s]""(11.09[¬e]""']",11.09,,"['Page 8:\n[¬s]""56.04[¬e]""']",56.04,,"['Page 8:\n[¬s]""13.11[¬e]""']",13.11,,NA,NA,,NA,NA,,NA,NA,,NA,105,,"['Page 8:\n[¬s]""40.50[¬e]""']",40.50,,"['Page 8:\n[¬s]""11.39[¬e]""']",11.39,,"['Page 8:\n[¬s]""53.38[¬e]""']",53.38,,"['Page 8:\n[¬s]""(12.03[¬e]""']",12.03,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
71090269,Bleses (2020),2020,NA,NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
71090272,Casey (2008) 1_1,2008,NA,NA,['Yes'],NA,NA,,NA,29,,NA,NA,,NA,NA,,NA,5.88,,NA,1.654,,NA,NA,,NA,NA,,NA,NA,,NA,36,,NA,NA,,NA,NA,,NA,6.212,,NA,1.917,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
74577994,Casey (2008) 1_2,2008,NA,NA,['Yes'],NA,NA,,NA,35,,NA,NA,,NA,NA,,NA,6.57,,NA,1,,NA,NA,,NA,NA,,NA,NA,,NA,36,,NA,NA,,NA,NA,,NA,6.212,,NA,1.917,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
71090273,Cavanaugh (2017),2017,NA,NA,['Yes'],NA,"total sample of both groups is given as n=41, assumed equal sample, therefore I assumed 21 and 20 for treatment and control respectively",,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""11.7[¬e]""']",11.7,,"['Page 7:\n[¬s]""(6)[¬e]""']",6,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,"['Page 7:\n[¬s]""7.2[¬e]""']",7.2,,"['Page 7:\n[¬s]""(8)[¬e]""']", 8,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],"['Page 4:\n[¬s]""Students in\neach classroom were divided into two stratified groups\nbased on sex, English language proficiency, and general\nacademic ability, Group A and Group B. Group A in each\nclassroom began with the control condition while Group\nB experienced the experimental activities. Then, after 3\nweeks, a midpoint test was given and the groups switched[¬e]""']","the later post-test, when the groups switched, cannot be taken as a follow up because the controls had already gone through treatment in the first half of experiment",
71090274,Christie (1983),1983,NA,NA,['Yes'],"['Page 5:\n[¬s]""ppyjb[¬e]""']",NA,,NA,10,,"['Page 5:\n[¬s]""68.1[¬e]""']",68.1,,"['Page 5:\n[¬s]""16.3[¬e]""']",16.3,,"['Page 5:\n[¬s]""80.2[¬e]""']",80.2,,NA,18.1,,NA,NA,,NA,NA,,NA,NA,,NA,10,,"['Page 5:\n[¬s]""66.1[¬e]""']",66.1,,"['Page 5:\n[¬s]""13.2[¬e]""']",13.2,,"['Page 5:\n[¬s]""77.4[¬e]""']",77.4,,"['Page 5:\n[¬s]""19.7[¬e]""']",19.7,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""Delayed[¬e]""']",NA,
71090275,Cohrssen (2019),2019,NA,NA,['Yes'],NA,NA,,NA,22,,"['Page 11:\n[¬s]""−.05[¬e]""']",-.05,,"['Page 11:\n[¬s]""(1.03)[¬e]""']",1.03,,"['Page 11:\n[¬s]"".28[¬e]""']",.28,,"['Page 11:\n[¬s]""(1.04)[¬e]""']",1.04,,NA,NA,,NA,NA,,NA,NA,,NA,38,,"['Page 11:\n[¬s]"".15[¬e]""']",.15,,"['Page 11:\n[¬s]""(.88)[¬e]""']",.88,,"['Page 11:\n[¬s]"".01[¬e]""']",.01,,"['Page 11:\n[¬s]""(.80)[¬e]""']",.80,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
71090278,Dejonckheere (2016),2016,NA,NA,['No'],NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,
