id,pub_author,pub_year,pub_type_raw,strand_raw,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand
37092570,Adler (1998),1998,['Dissertation or thesis'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.165,0.223,['Post-test adjusted for baseline attainment'],SCORE Feedback - Writing Voice KWA,With business as usual,['Sample: All'],Literacy  writing,['Test type: National test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,4,['Primary/elementary school'],"['8', '9']",NA,NA,['USA'],['Prospective QED'],['Large group/class teaching (+6)'],['No'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",17,2.5,35,['Toolkit: Feedback']
46887859,Algozzine (2009),2009,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7951,0.2081,['Post-test unadjusted (select one from this group)'],ORF - Oral Reading Fluency (Means/SD),With business as usual,['Sample: Low achievers'],Literacy  speaking and listening/oral language,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7951,0.2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,14,NA,['Primary/elementary school'],"['7', '8']",TRUE,70.0,['USA'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Class teachers'],NA,3,12,['Toolkit: Feedback']
46887861,Amendum (2011),2011,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3956,0.113,['Post-test adjusted for baseline attainment'],Reading Comprehension Scores,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3956,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,8,43,['Primary/elementary school'],"['6', '7', '8']",TRUE,66.0,['USA'],['Cluster RCT'],['One to one'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],['Class teachers'],10,3,45,['Toolkit: Digital technology']
37092749,Anderson (1973),1973,['Dissertation or thesis'],['Feedback'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1547,0.231,['Pre-post gain'],SCORE Mathematics total ,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.1547,0.231,NA,NA,NA,NA,NA,NA,82,1,3,['Middle school'],"['13', '14']",NA,NA,['USA'],"['Individual RCT', 'Retrospective QED  ']",['One to one'],['No'],['No'],['No'],['During regular school hours '],['Research staff'],1,3,60,['Toolkit: Feedback']
37092571,Andrade (2008),2008,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.8653,0.1984,['Post-test adjusted for baseline attainment'],VERB 6+1 Trait Writing,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,7,['Primary/elementary school'],"['8', '9', '10']",NA,NA,['USA'],['Prospective QED'],"['Student alone (self-administered)', 'Large group/class teaching (+6)']",['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",1 ,1,60,['Toolkit: Feedback']
47515942,Armour-Thomas (1987),1987,['Conference paper'],['Feedback'],"['Toolkit primary outcome', 'Other outcome']",0.5069,0.2452,['Post-test adjusted for baseline attainment'],Boehm Test of Basic Concepts (Combined intervention),With business as usual,['Sample: All'],Cognitive  other,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3,5,['Nursery school/pre-school'],['5'],NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['No'],['Yes'],['No'],['Unclear/ not specified'],['Digital technology'],6, , ,['Toolkit: Feedback']
37092572,Arter (1994),1994,['Conference paper'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.3,0.18,['Post-test unadjusted (select one from this group)'],TEACH Writing-Ideas,With business as usual,['Sample: All'],Literacy  writing,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,6,['Primary/elementary school'],"['10', '11']",NA,NA,['USA'],['Multisite RCT'],['Large group/class teaching (+6)'],['Yes (Please specify)'],['No'],['Yes'],['During regular school hours '],['Class teachers'],20,3,60,['Toolkit: Feedback']
37061105,Aumiller (1963),1963,['Dissertation or thesis'],['Feedback'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",-0.0058,0.1451,['Post-test unadjusted (select one from this group)'],SCORE G3&G5 - TMI Spelling Program - Modern English,With business as usual,['Sample: Average'],Literacy  spelling,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3,NA,['Primary/elementary school'],"['8', '9', '10', '11']",NA,NA,['USA'],['Individual RCT'],['Student alone (self-administered)'],['No'],['No'],['No'],['During regular school hours '],['Unclear/not specified'],22,5,30,['Toolkit: Feedback']
46888119,Baadte (2014),2014,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0329,0.2357,['Post-test adjusted for baseline attainment'],Comprehension - Items Correct (Table 1),With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0329,0.2357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1,2,['Secondary/High school'],"['10', '11']",NA,NA,['Germany'],['Individual RCT'],['Student alone (self-administered)'],['Unclear/ Not specified'],['Yes'],['No'],['During regular school hours '],['Digital technology'],NA,NA,NA,['Toolkit: Feedback']
46887945,Back (2005),2005,['Journal article'],['Feedback'],"['Toolkit primary outcome', 'Science primary outcome']",0.3652,0.1615,['Post-test adjusted for baseline attainment'],Science Achievement test  (Table 13 ANCOVA analysis),With business as usual,['Sample: All'],Science,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Science primary outcome']",0.3652,0.1615,NA,NA,NA,156,1,4,['Secondary/High school'],"['13', '14']",NA,NA,['South Korea / Republic of Korea'],['Prospective QED'],['Large group/class teaching (+6)'],['Unclear/ Not specified'],['No'],['No'],['During regular school hours '],['Class teachers'],9,NA,NA,['Toolkit: Feedback']
