id,pub_author,pub_year,strand_raw,strand_info,strand_CLEAN,sample_analysed_info,sample_analysed_ht,sample_analysed_CLEAN,part_gen_raw,part_gen_ht,part_gen_info,part_gen_CLEAN,fsm_perc_info,fsm_perc_ht,fsm_perc_CLEAN,fsm_info_info,fsm_info_ht,fsm_info_CLEAN,fsm_na_raw,fsm_na_info,fsm_na_CLEAN,base_n_treat_ht,base_n_treat_info,base_n_treat_CLEAN,base_n_cont_ht,base_n_cont_info,base_n_cont_CLEAN,base_n_treat2_ht,base_n_treat2_info,base_n_treat2_CLEAN,base_n_treat3_ht,base_n_treat3_info,base_n_treat3_CLEAN,n_treat_ht,n_treat_info,n_treat_CLEAN,n_cont_ht,n_cont_info,n_cont_CLEAN,n_treat2_ht,n_treat2_info,n_treat2_CLEAN,n_cont2_ht,n_cont2_info,n_cont2_CLEAN,attri_raw,attri_ht,attri_info,attri_CLEAN,attri_treat_ht,attri_treat_info,attri_treat_CLEAN,attri_perc_ht,attri_perc_info,attri_perc_CLEAN
38224167,Adey (2002),2002,['Metacognition and self-regulation'],NA,,640,"['Page 1:\n[¬s]""Approximately 300 children in 14 Year I classes in 10 schools for the experimental group and 170 children in 8 classes in 5 matched schools as controls.[¬e]""', 'Page 8:\n[¬s]""Table 3. Experimental design Condition N schools N classes Approx no. children""\n""CA 10 14 400""\n""Control 5 8 240[¬e]""']",,['Mixed gender'],"['Page 17:\n[¬s]""Table 10. Gains on conservation and drawing tests by CA and Control boys and girls[¬e]""']",51.83,,21.4,"['Page 6:\n[¬s]""Table I. Some social and ethnic data on the children in the study CA* Control Nos. for which this data available: 338 206 % eligible for free school meals 20.1 22.8[¬e]""']",,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""338[¬e]""']",338,,"['Page 6:\n[¬s]""206[¬e]""']",206,,NA,NA,,NA,NA,,"['Page 15:\n[¬s]""302[¬e]""']",302,,NA,166,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
47063511,Barnett (2008),2008,['Metacognition and self-regulation'],NA,,218,"['Page 5:\n[¬s]""Ofthe group of274 randomly assigned children, 224 families (82%)\nconsented to have their child participate in testing for the study.""\n""A total of 274 three- and four-year-old children were randomly assigned to either Tools curriculum classrooms (n=106)\nor district curriculum classrooms (n=168).""\n""This left us with an initial sample of 218 children[¬e]""']",,['Mixed gender'],"['Page 6:\n[¬s]""hey were 47% females[¬e]""']",47,,80,"['Page 5:\n[¬s]""Median income for families living in the city was $34,935 according to data\nfrom the 2000 U.S. census. Data reported by the district to the state Department of Education indicate that over 80% of the\ndistrict’s public school students qualiﬁed for free or reduced price lunch, and 70% came fromhomes where English is not the\nprimary language.[¬e]""']",,NA,"['Page 5:\n[¬s]""Median income for families living in the city was $34,935[¬e]""']",,NA,NA,,"['Page 5:\n[¬s]""Tools curriculum classrooms (n=106)[¬e]""']",106,,"['Page 5:\n[¬s]""district curriculum classrooms (n=168).[¬e]""']",168,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 5:\n[¬s]""A total of 274 three- and four-year-old children were randomly assigned""\n""85 Tools (92%) and 120 control (95%) children were assessed in the\nSpring[¬e]""']",NA,,"['Page 5:\n[¬s]""Tools curriculum classrooms (n=106)""\n""85 Tools[¬e]""']",19%,,"['Page 5:\n[¬s]""A total of 274 three- and four-year-old children""\n""85 Tools (92%) and 120 control (95%) children were assessed in the\nSpring.[¬e]""']",25%,
47063512,Blair (2014),2014,['Metacognition and self-regulation'],NA,,759,"['Page 1:\n[¬s]""759 children[¬e]""']",,['No information provided'],NA,"but should be mixed, we just don't have % of girls",,48.5,"['Page 3:\n[¬s]""Participating schools ranged from 5% to 92% of students\neligible for free or reduced-price lunch. Approximately 15% of the""\n""schools in the sample are considered high-poverty schools as\ndefined by the National Center for Education Statistics [46] as\nschools with greater than 75% of students eligible for free or\nreduced-price lunch.""\n""Approximately 50% of the schools in the\nsample are considered low-poverty schools, meaning that less than\n25% of students are eligible. The remaining schools ranged from\n27% to 68% of students eligible for free or reduced-price lunch.[¬e]""']",,NA,NA,,NA,NA,,"['Page 3:\n[¬s]""Year 1 [229 treatment,""\n""Year 2 [214\ntreatment,[¬e]""']",229+214=443,,"['Page 3:\n[¬s]""167 control]""\n""149 control][¬e]""']",167+149=316,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Approxi-\nmately 5% of participants [N= 34] were lost[¬e]""']",NA,,NA,NA,,NA,NA,
38224206,de Koning (2002),2002,['Metacognition and self-regulation'],NA,,179,NA,,['No information provided'],NA,NA,,NA,NA,,Details specific to the sample not provided.,"['Page 11:\n[¬s]""The population consisted of Dutch schools with more than 80% low-SES pupils. ""\n"" If the school population consisted of more than 80% pupils with a weight of 1.90 it was a candidate for inclusion in the sample. From a list of 31 schools complying with this criterion, eight schools were randomly selected.[¬e]""']",,NA,NA,,"['Page 12:\n[¬s]""98[¬e]""']",98,,"['Page 12:\n[¬s]""81[¬e]""']",81,,NA,NA,,NA,NA,,"['Page 12:\n[¬s]""98[¬e]""']",98,,"['Page 12:\n[¬s]""81[¬e]""']",81,,NA,NA,,NA,NA,,['Yes'],"['Page 12:\n[¬s]""98""\n""81[¬e]""', 'Page 22:\n[¬s]""70""\n""54[¬e]""']",NA,,"['Page 12:\n[¬s]""98[¬e]""', 'Page 22:\n[¬s]""70[¬e]""']",28.571,,"['Page 12:\n[¬s]""98""\n""81[¬e]""', 'Page 22:\n[¬s]""70""\n""54[¬e]""']",30.726,
38223850,Ennis (1969),1969,['Metacognition and self-regulation'],NA,,177,"['Page 33:\n[¬s]""177 children, 87 control and 90 experimental.[¬e]""']",,['Mixed gender'],NA,45,,NA,NA,,NA,"['Page 31:\n[¬s]""Though there is some variety in the occupations of parents of the children living in this area, they are largely in those occupations requiring little skill or training. The jobs held are usually those at the low levels of the urban institutions listed above. Some of the families in this urban area are on welfare. About one-third of these children either do not have two parents living together, or have both parents working.[¬e]""']",,NA,NA,,"['Page 33:\n[¬s]"" 90 experimental.[¬e]""']",90,,"['Page 33:\n[¬s]"" 87 control[¬e]""']",87,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],"['Page 33:\n[¬s]"" Altogether, after dropping three for lack of data, there were 177 children, 87 control and 90 experimental.[¬e]""']",NA,,NA,0,,"['Page 33:\n[¬s]"" Altogether, after dropping three for lack of data, there were 177 children, 87 control and 90 experimental.[¬e]""']",1.67,
55203434,Ford (2009),2009,NA,NA,,60,NA,,['Mixed gender'],NA,NA,,NA,NA,,75,"['Page 6:\n[¬s]""Approximately,\nhalf the children’s families were headed by young, single mothers and the majority were\nsurviving on unemployment or sickness beneﬁts.[¬e]""']",,NA,NA,,"['Page 7:\n[¬s]""30[¬e]""']",30,,"['Page 7:\n[¬s]""30[¬e]""']",30,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 7:\n[¬s]""Six families assigned to the intervention condition failed to complete the\nprogramme[¬e]""']",16,,NA,8,
38224214,Hamers (1998) 1_1,1998,['Metacognition and self-regulation'],NA,,26,"['Page 1:\n[¬s]""two experimental groups with 30 students in total and one control group with 9 students were involved[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,"['Page 8:\n[¬s]""Study 1 used third-grade students from regular primary education, living in a home situation\nofsocial-economic backwardness (students ‘at risk’ or Chapter 1 Children in US terminology).\nIn the Netherlands, social-economic backwardness is quanti?ed in a ‘student score’. This score\nis based on level of education, social-economic status, and ethnic background of the students’\nparents. The score is 1.25 for Dutch working-class families; 1.40 for ship-students in a boarding\nschool or a foster home; and 1.90 for students of families with at least one parent not having\nthe Dutch nationality (and with very limited educational and professional level) (Sijtstra,\n1992). We ?rst determined a pool of schools of which at least 95% of the students had a\nstudent score of 1.90""\n""From this pool we selected schools on the basis of the following criteria:\nschool were (1) public schools; (2) not reform schools; and (3) not involved in fusions or\nother important organizational changes.[¬e]""']",,NA,NA,,"['Page 8:\n[¬s]""In experimental group 1 (n 17;[¬e]""']",17,,"['Page 8:\n[¬s]""control group (n 9;[¬e]""']",9,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224059,Kernaghan (1995),1995,['Metacognition and self-regulation'],NA,,22,"['Page 3:\n[¬s]"" Prior to the completion of the study, two students in each of the strategy conditions either left the school or withdrew from the programme leaving 11students in each of the strategy conditions and 13in the control condition.[¬e]""']",,['Mixed gender'],"['Page 3:\n[¬s]""17 males, 22 females, [¬e]""']",56.41 ,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 3:\n[¬s]""Thirty nine first-grade students""\n""Students were randomly assigned to one of three spelling conditions:[¬e]""']",13,,"['Page 3:\n[¬s]""Thirty nine first-grade students""\n"" Students were randomly assigned to one of three spelling conditions[¬e]""']",13,,NA,NA,,NA,NA,,NA,11,,NA,11,,NA,NA,,NA,NA,,['Yes'],"['Page 3:\n[¬s]""Prior to the completion of the study, two students in each of the strategy conditions either left the school or withdrew from the programme[¬e]""']",NA,,"['Page 3:\n[¬s]"" Prior to the completion of the study, two students in each of the strategy conditions either left the school or withdrew from the programme leaving 11students in each of the strategy conditions and 13in the control condition.[¬e]""']",15.3,,"['Page 3:\n[¬s]""Prior to the completion of the study, two students in each of the strategy conditions either left the school or withdrew from the programme leaving 11students in each of the strategy conditions and 13in the control condition.[¬e]""']",8.5,
38224234,Klauer (1992),1992,['Metacognition and self-regulation'],NA,,16,"['Page 13:\n[¬s]"" 16 children and how they were matched to form eight pairs.[¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,NA,NA,,NA,NA,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,"['Page 13:\n[¬s]""eight pairs[¬e]""']",8,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224233,Klauer (1996) 1_1,1996,['Metacognition and self-regulation'],NA,,30,"['Page 5:\n[¬s]""15 children""\n"" 15 children [¬e]""']",,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 6:\n[¬s]""Paradigmatic\ntraining (N = 15)""\n""Alternative training (N = 15)[¬e]""']",30,,"['Page 6:\n[¬s]""No training control (N = 15)[¬e]""']",15,,NA,NA,,NA,NA,,"['Page 6:\n[¬s]""Paradigmatic\ntraining (N = 15)""\n""Alternative training (N = 15)[¬e]""']",30,,"['Page 6:\n[¬s]""No training control (N = 15)[¬e]""']",15,,NA,NA,,NA,NA,,['No'],NA,NA,,NA,0,,NA,0,
38224235,Klauer (2002),2002,['Metacognition and self-regulation'],NA,,219,NA,,['No information provided'],NA,NA,,NA,NA,,NA,NA,,['No SES/FSM Information Provided'],NA,,"['Page 9:\n[¬s]""N 5 139)[¬e]""']",139,,"['Page 9:\n[¬s]""Control group""\n""N 5 140)[¬e]""']",140,,NA,NA,,NA,NA,,"['Page 9:\n[¬s]""N 5 111)[¬e]""']",111,,"['Page 9:\n[¬s]""N 5 108)[¬e]""']",108,,NA,NA,,NA,NA,,['Yes'],NA,NA,,"['Page 9:\n[¬s]""Pretest""\n""Posttest""\n""N 5 139)""\n""N 5 111)[¬e]""']",20.1,,"['Page 7:\n[¬s]""Two hundred seventy-nine chil- dren,[¬e]""', 'Page 8:\n[¬s]""At that time only 219 children were available:[¬e]""']",21.5,
